CODCLAVECICBENEFICIARIO|CODCLAVECICSOLICITANTE|PERIODO|FECDIA|CODSUCAGE|CODSESION|CODINTERNOTRANSACCION|CODTRANSACCIONVENTANILLA|MTOTRANSACCION|FLG_MTO_P25|FLG_MTO_P50|FLG_MTO_P75|FLG_MTO_P90|FLG_AN|TIPPER|FLG_NUEVA_BEN|dif2|FLG_NUEVA_SOL|FLG_NUEVA|FLG_BANCA|PERSONA_SOL|EMPRESA_SOL|PERSONA_BEN|EMPRESA_BEN|FLG_ROS|FLG_MTO|FLG_NOREL|MTOTRANSACCION_ES|TIPPER_BEN|TIPPER_SOL|MTO_P95|MTOTRANSACCION_ES95|FLG_ROS_BEN|FLG_ROS_SOL|N_Cluster
720222.0|720222.0|202312|28/12/23|215006|259|902662096563|107|224093.67|0|0|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|224093.67|0|0|224093.67|224093.67|0|0|9
8637421.0|5224738.0|202312|11/12/23|380000|841|801220465248|62|716045.2|0|0|0|1|0|0|0|2831.0|0|0|0|0|0|0|0|0|1|1|716045.2|1|1|699065.4099999998|699065.4099999998|0|0|8
8637421.0|5224738.0|202312|29/12/23|380000|139|801228364075|62|484564.4|0|0|1|0|0|0|0|2878.0|0|0|0|0|0|0|0|0|0|1|484564.4|1|1|484564.4|484564.4|0|0|14
8637421.0|3072941.0|202312|16/12/23|380000|95|801222867652|62|531397.2|0|0|1|0|0|0|0|2865.0|0|0|1|1|0|0|0|0|1|1|531397.2|1|0|531397.2|531397.2|0|0|14
3578303.0|3703668.0|202312|11/12/23|305000|924|801220361029|60|200000.0|0|0|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|200000.0|0|0|200000.0|200000.0|0|0|9
14172275.0|29283829.0|202312|13/12/23|285008|169|801221332744|60|245450.0|1|0|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|245450.0|0|0|245450.0|245450.0|0|0|9
26129346.0|25222607.0|202312|19/12/23|380008|77|902658587406|62|400000.0|0|1|0|0|0|0|0|4466.0|0|0|1|1|0|1|0|0|0|1|400000.0|1|0|400000.0|400000.0|0|0|2
19536547.0|19536336.0|202312|18/12/23|365000|538|801223559342|62|300000.0|0|1|0|0|0|0|0|2479.0|0|0|1|1|0|1|0|0|0|1|300000.0|1|0|300000.0|300000.0|0|0|2
23153796.0|9122080.0|202312|19/12/23|191033|172|902658643585|62|200000.0|0|0|0|0|0|0|0|2742.0|0|0|1|1|0|1|0|0|0|0|200000.0|1|0|200000.0|200000.0|0|0|4
3145530.0|25937214.0|202312|26/12/23|193050|262|902661198331|113|211997.34|0|0|0|0|0|0|0|8385.0|0|0|1|1|0|0|1|0|0|1|211997.34|1|1|211997.34|211997.34|0|0|0
27851670.0|804575.0|202312|13/12/23|310004|202|801221509814|62|400634.0|0|0|1|0|0|0|0|2175.0|0|0|1|1|0|1|0|0|0|1|400634.0|1|0|400634.0|400634.0|0|0|18
69556.0|11048610.0|202312|19/12/23|395000|141|902658639867|62|365270.0|0|1|0|0|0|0|0|14230.0|0|0|1|1|0|0|1|0|0|1|365270.0|1|0|365270.0|365270.0|0|0|3
69556.0|11048610.0|202312|22/12/23|395000|60|902660094250|62|277950.0|1|0|0|0|0|0|0|14233.0|0|0|1|1|0|0|1|0|0|1|277950.0|1|0|277950.0|277950.0|0|0|0
69556.0|11048610.0|202312|29/12/23|395000|174|902662531885|62|412610.0|0|0|1|0|0|0|0|14240.0|0|0|1|1|0|0|1|0|0|1|412610.0|1|0|412610.0|412610.0|0|0|13
12844012.0|11980486.0|202312|11/12/23|305000|642|801220213626|62|225160.0|0|0|0|0|0|0|0|3519.0|0|0|1|1|0|0|0|0|0|1|225160.0|1|0|225160.0|225160.0|0|0|5
12844012.0|11980486.0|202312|29/12/23|305000|866|801228705641|62|276590.0|1|0|0|0|0|0|0|3566.0|0|0|1|1|0|0|0|0|0|1|276590.0|1|0|276590.0|276590.0|0|0|5
69556.0|7315818.0|202312|07/12/23|395000|77|902654593154|62|291200.0|0|1|0|0|0|0|0|14070.0|0|0|1|1|0|0|1|0|0|1|291200.0|1|0|291200.0|291200.0|0|0|3
12671158.0|5464327.0|202312|13/12/23|245000|190|801221239761|62|210000.0|0|0|0|0|0|0|0|3730.0|0|0|1|1|0|1|0|0|0|0|210000.0|1|0|210000.0|210000.0|0|0|4
8851327.0|9658750.0|202312|21/12/23|335000|669|801225427239|62|700571.3|0|0|0|1|0|0|0|2310.0|0|0|1|1|0|0|0|0|1|1|700571.3|1|0|699065.4099999998|699065.4099999998|0|0|8
17000770.0|12420690.0|202312|19/12/23|355006|306|801224169732|62|204474.18|0|0|0|0|0|0|0|2930.0|0|0|1|1|0|1|0|0|0|1|204474.18|1|0|204474.18|204474.18|0|0|9
13579117.0|21282227.0|202312|29/12/23|245002|273|801228580946|60|200000.0|0|0|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|200000.0|0|0|200000.0|200000.0|0|0|9
26623369.0|46827.0|202312|18/12/23|390000|98|801223229231|115|457500.48|0|0|1|0|0|0|0|861.0|0|0|1|1|0|0|0|0|0|1|457500.48|1|0|457500.48|457500.48|0|0|14
4902862.0|4902862.0|202312|20/12/23|191044|276|801224704909|107|500000.0|0|0|1|0|0|1|0||0|0|1|1|0|1|0|0|0|1|500000.0|0|0|500000.0|500000.0|0|0|18
14492634.0|18346355.0|202312|11/12/23|191105|377|801220187600|117|237000.0|1|0|0|0|0|0|0|4168.0|0|0|1|1|0|1|0|0|0|0|237000.0|1|0|237000.0|237000.0|0|0|4
